gene_name,gene_id,feature_type,range,strand,repeat_mask,chromosome,start,end,feature_length
YIL127C,id001,five_prime_UTR,chrIX:117644-117673,-,none,chrIX,117644,117673,29
YIL131C,id002,five_prime_UTR,chrIX:102235-102290,-,none,chrIX,102235,102290,55
YIL132C,id001,five_prime_UTR,chrIX:100501-100711,-,none,chrIX,100501,100711,210
YIL133C,id003,five_prime_UTR,chrIX:99416-99477,-,none,chrIX,99416,99477,61
YIL134C-A,id001,five_prime_UTR,chrIX:96725-97145,-,none,chrIX,96725,97145,420
YIL134W,id001,five_prime_UTR,chrIX:96863-97395,+,none,chrIX,96863,97395,532
YIL135C,id001,five_prime_UTR,chrIX:96375-96597,-,none,chrIX,96375,96597,222
YIL136W,id001,five_prime_UTR,chrIX:93191-93619,+,none,chrIX,93191,93619,428
YIL137C,id001,five_prime_UTR,chrIX:92788-92880,-,none,chrIX,92788,92880,92
YIL138C,id001,five_prime_UTR,chrIX:89715-89737,-,none,chrIX,89715,89737,22
YIL139C,id001,five_prime_UTR,chrIX:88716-88949,-,none,chrIX,88716,88949,233
YIL140W,id001,five_prime_UTR,chrIX:85145-85366,+,none,chrIX,85145,85366,221
YIL142W,id001,five_prime_UTR,chrIX:83254-83302,+,none,chrIX,83254,83302,48
YIL144W,id001,five_prime_UTR,chrIX:77994-78074,+,none,chrIX,77994,78074,80
YIL145C,id002,five_prime_UTR,chrIX:77283-77342,-,none,chrIX,77283,77342,59
YIL146C,id001,five_prime_UTR,chrIX:75773-76139,-,none,chrIX,75773,76139,366
YIL147C,id001,five_prime_UTR,chrIX:73453-73669,-,none,chrIX,73453,73669,216
YIL148W,id001,five_prime_UTR,chrIX:68143-68708,+,none,chrIX,68143,68708,565
YIL150C,id001,five_prime_UTR,chrIX:62728-62778,-,none,chrIX,62728,62778,50
YIL152W,id001,five_prime_UTR,chrIX:56472-56545,+,none,chrIX,56472,56545,73
YIL153W,id001,five_prime_UTR,chrIX:53945-55198,+,none,chrIX,53945,55198,1253
YIL154C,id001,five_prime_UTR,chrIX:55021-55054,-,none,chrIX,55021,55054,33
YIL155C,id001,five_prime_UTR,chrIX:53708-53779,-,none,chrIX,53708,53779,71
YIL156W,id001,five_prime_UTR,chrIX:48071-48091,+,none,chrIX,48071,48091,20
YIL156W-B,id002,five_prime_UTR,chrIX:47667-47690,+,none,chrIX,47667,47690,23
YIL157C,id006,five_prime_UTR,chrIX:47542-47599,-,none,chrIX,47542,47599,57
YIL158W,id001,five_prime_UTR,chrIX:46140-46201,+,none,chrIX,46140,46201,61
YIL159W,id001,five_prime_UTR,chrIX:41801-41825,+,none,chrIX,41801,41825,24
YIL160C,id001,five_prime_UTR,chrIX:41444-41501,-,none,chrIX,41444,41501,57
YIL161W,id001,five_prime_UTR,chrIX:39413-39433,+,none,chrIX,39413,39433,20
YIL162W,id001,five_prime_UTR,chrIX:37316-37385,+,none,chrIX,37316,37385,69
YIL165C,id001,five_prime_UTR,chrIX:34077-34280,-,none,chrIX,34077,34280,203
YIL169C,id001,five_prime_UTR,chrIX:26106-26146,-,none,chrIX,26106,26146,40
YIR001C,id001,five_prime_UTR,chrIX:356895-357012,-,none,chrIX,356895,357012,117
YIR003W,id001,five_prime_UTR,chrIX:360743-360885,+,none,chrIX,360743,360885,142
YIR004W,id001,five_prime_UTR,chrIX:363130-363221,+,none,chrIX,363130,363221,91
YIR005W,id001,five_prime_UTR,chrIX:364650-364889,+,none,chrIX,364650,364889,239
YIR007W,id001,five_prime_UTR,chrIX:370691-370704,+,none,chrIX,370691,370704,13
YIR008C,id002,five_prime_UTR,chrIX:374306-374368,-,none,chrIX,374306,374368,62
YIR009W,id001,five_prime_UTR,chrIX:373907-374525,+,none,chrIX,373907,374525,618
YIR010W,id001,five_prime_UTR,chrIX:375340-375431,+,none,chrIX,375340,375431,91
YIR011C,id001,five_prime_UTR,chrIX:378246-378280,-,none,chrIX,378246,378280,34
YIR012W,id001,five_prime_UTR,chrIX:378169-378486,+,none,chrIX,378169,378486,317
YIR013C,id001,five_prime_UTR,chrIX:380384-380841,-,none,chrIX,380384,380841,457
YIR014W,id001,five_prime_UTR,chrIX:381062-381086,+,none,chrIX,381062,381086,24
YIR016W,id001,five_prime_UTR,chrIX:382178-382628,+,none,chrIX,382178,382628,450
YIR017C,id001,five_prime_UTR,chrIX:384119-384377,-,none,chrIX,384119,384377,258
YIR018C-A,id001,five_prime_UTR,chrIX:385701-386485,-,none,chrIX,385701,386485,784
YIR018W,id001,five_prime_UTR,chrIX:384592-384609,+,none,chrIX,384592,384609,17
YIR020C,id001,five_prime_UTR,chrIX:394557-397083,-,none,chrIX,394557,397083,2526
YIR021W,id001,five_prime_UTR,chrIX:397221-397294,+,none,chrIX,397221,397294,73
YIR022W,id001,five_prime_UTR,chrIX:398702-398733,+,none,chrIX,398702,398733,31
YIR023W,id001,five_prime_UTR,chrIX:399759-399777,+,none,chrIX,399759,399777,18
YIR024C,id001,five_prime_UTR,chrIX:403491-403543,-,none,chrIX,403491,403543,52
YIR025W,id003,five_prime_UTR,chrIX:403615-403659,+,none,chrIX,403615,403659,44
YIR026C,id003,five_prime_UTR,chrIX:405967-406031,-,none,chrIX,405967,406031,64
YIR029W,id002,five_prime_UTR,chrIX:410498-410807,+,none,chrIX,410498,410807,309
YIR030C,id010,five_prime_UTR,chrIX:412770-412822,-,none,chrIX,412770,412822,52
YIR031C,id001,five_prime_UTR,chrIX:414679-414833,-,none,chrIX,414679,414833,154
YIR032C,id003,five_prime_UTR,chrIX:415617-415682,-,none,chrIX,415617,415682,65
YIR033W,id001,five_prime_UTR,chrIX:416042-416124,+,none,chrIX,416042,416124,82
YIR034C,id001,five_prime_UTR,chrIX:420736-420774,-,none,chrIX,420736,420774,38
YIR035C,id001,five_prime_UTR,chrIX:421790-422526,-,none,chrIX,421790,422526,736
YIR036C,id001,five_prime_UTR,chrIX:422865-422915,-,none,chrIX,422865,422915,50
YIR037W,id005,five_prime_UTR,chrIX:423013-423128,+,none,chrIX,423013,423128,115
YIR038C,id001,five_prime_UTR,chrIX:424513-425265,-,none,chrIX,424513,425265,752
YIR039C,id001,five_prime_UTR,chrIX:432111-432364,-,none,chrIX,432111,432364,253
YIR041W,id001,five_prime_UTR,chrIX:432511-433929,+,none,chrIX,432511,433929,1418
YIR042C,id001,five_prime_UTR,chrIX:435983-436253,-,none,chrIX,435983,436253,270
YJL001W,id001,five_prime_UTR,chrX:434798-435163,+,none,chrX,434798,435163,365
YJL002C,id001,five_prime_UTR,chrX:434651-434974,-,none,chrX,434651,434974,323
YJL003W,id001,five_prime_UTR,chrX:432417-432644,+,none,chrX,432417,432644,227
YJL004C,id001,five_prime_UTR,chrX:432200-432574,-,none,chrX,432200,432574,374
YJL006C,id005,five_prime_UTR,chrX:424109-424184,-,none,chrX,424109,424184,75
YJL008C,id001,five_prime_UTR,chrX:421663-421709,-,none,chrX,421663,421709,46
YJL010C,id004,five_prime_UTR,chrX:419562-419599,-,none,chrX,419562,419599,37
YJL011C,id001,five_prime_UTR,chrX:414770-414821,-,none,chrX,414770,414821,51
YJL012C,id001,five_prime_UTR,chrX:413399-413492,-,none,chrX,413399,413492,93
YJL014W,id001,five_prime_UTR,chrX:407516-407558,+,none,chrX,407516,407558,42
YJL016W,id001,five_prime_UTR,chrX:405309-405588,+,none,chrX,405309,405588,279
YJL019W,id001,five_prime_UTR,chrX:402781-402897,+,none,chrX,402781,402897,116
YJL022W,id001,five_prime_UTR,chrX:397955-398109,+,none,chrX,397955,398109,154
YJL023C,id001,five_prime_UTR,chrX:398398-398694,-,none,chrX,398398,398694,296
YJL024C,id001,five_prime_UTR,chrX:396592-396634,-,none,chrX,396592,396634,42
YJL025W,id001,five_prime_UTR,chrX:393887-393967,+,none,chrX,393887,393967,80
YJL026W,id002,five_prime_UTR,chrX:392210-392404,+,none,chrX,392210,392404,194
YJL027C,id001,five_prime_UTR,chrX:392249-392725,-,none,chrX,392249,392725,476
YJL029C,id001,five_prime_UTR,chrX:390853-390956,-,none,chrX,390853,390956,103
YJL030W,id004,five_prime_UTR,chrX:387397-387657,+,none,chrX,387397,387657,260
YJL031C,id001,five_prime_UTR,chrX:387438-387549,-,none,chrX,387438,387549,111
YJL033W,id003,five_prime_UTR,chrX:383801-383837,+,none,chrX,383801,383837,36
YJL034W,id002,five_prime_UTR,chrX:381261-381327,+,none,chrX,381261,381327,66
YJL035C,id002,five_prime_UTR,chrX:381001-381054,-,none,chrX,381001,381054,53
YJL036W,id001,five_prime_UTR,chrX:378698-378825,+,none,chrX,378698,378825,127
YJL038C,id001,five_prime_UTR,chrX:375774-375860,-,none,chrX,375774,375860,86
YJL041W,id001,five_prime_UTR,chrX:365660-365784,+,none,chrX,365660,365784,124
YJL042W,id001,five_prime_UTR,chrX:361141-361249,+,none,chrX,361141,361249,108
YJL043W,id001,five_prime_UTR,chrX:360060-360130,+,none,chrX,360060,360130,70
YJL044C,id005,five_prime_UTR,chrX:359676-359755,-,none,chrX,359676,359755,79
YJL045W,id001,five_prime_UTR,chrX:356002-356024,+,none,chrX,356002,356024,22
YJL046W,id001,five_prime_UTR,chrX:352359-352386,+,none,chrX,352359,352386,27
YJL047C,id001,five_prime_UTR,chrX:352108-352375,-,none,chrX,352108,352375,267
YJL047C-A,id001,five_prime_UTR,chrX:349178-349372,-,none,chrX,349178,349372,194
YJL048C,id002,five_prime_UTR,chrX:348637-348729,-,none,chrX,348637,348729,92
YJL049W,id001,five_prime_UTR,chrX:345940-345973,+,none,chrX,345940,345973,33
YJL050W,id002,five_prime_UTR,chrX:342452-342522,+,none,chrX,342452,342522,70
YJL051W,id001,five_prime_UTR,chrX:339712-339787,+,none,chrX,339712,339787,75
YJL052W,id004,five_prime_UTR,chrX:338157-338271,+,none,chrX,338157,338271,114
YJL053W,id005,five_prime_UTR,chrX:335828-335898,+,none,chrX,335828,335898,70
YJL054W,id001,five_prime_UTR,chrX:334222-334265,+,none,chrX,334222,334265,43
YJL055W,id001,five_prime_UTR,chrX:332954-333357,+,none,chrX,332954,333357,403
YJL056C,id001,five_prime_UTR,chrX:333073-333136,-,none,chrX,333073,333136,63
YJL057C,id001,five_prime_UTR,chrX:330121-330211,-,none,chrX,330121,330211,90
YJL058C,id001,five_prime_UTR,chrX:327873-327951,-,none,chrX,327873,327951,78
YJL059W,id002,five_prime_UTR,chrX:324909-324964,+,none,chrX,324909,324964,55
YJL060W,id002,five_prime_UTR,chrX:323312-323386,+,none,chrX,323312,323386,74
YJL061W,id009,five_prime_UTR,chrX:319968-320016,+,none,chrX,319968,320016,48
YJL062W,id001,five_prime_UTR,chrX:317235-317284,+,none,chrX,317235,317284,49
YJL062W-A,id001,five_prime_UTR,chrX:316682-316723,+,none,chrX,316682,316723,41
YJL063C,id001,five_prime_UTR,chrX:316475-316827,-,none,chrX,316475,316827,352
YJL065C,id001,five_prime_UTR,chrX:315557-316326,-,none,chrX,315557,316326,769
YJL066C,id001,five_prime_UTR,chrX:314872-315043,-,none,chrX,314872,315043,171
YJL068C,id001,five_prime_UTR,chrX:313915-313979,-,none,chrX,313915,313979,64
YJL069C,id002,five_prime_UTR,chrX:312706-312747,-,none,chrX,312706,312747,41
YJL070C,id003,five_prime_UTR,chrX:310637-310683,-,none,chrX,310637,310683,46
YJL071W,id001,five_prime_UTR,chrX:306020-306132,+,none,chrX,306020,306132,112
YJL072C,id001,five_prime_UTR,chrX:305862-306452,-,none,chrX,305862,306452,590
YJL073W,id001,five_prime_UTR,chrX:303061-303181,+,none,chrX,303061,303181,120
YJL076W,id002,five_prime_UTR,chrX:295208-295245,+,none,chrX,295208,295245,37
YJL077W-A,id001,five_prime_UTR,chrX:294142-294799,+,none,chrX,294142,294799,657
YJL077W-B,id001,five_prime_UTR,chrX:291598-294047,+,none,chrX,291598,294047,2449
YJL078C,id001,five_prime_UTR,chrX:293981-294087,-,none,chrX,293981,294087,106
YJL079C,id001,five_prime_UTR,chrX:290774-291058,-,none,chrX,290774,291058,284
YJL080C,id001,five_prime_UTR,chrX:289226-289438,-,none,chrX,289226,289438,212
YJL081C,id002,five_prime_UTR,chrX:285271-285337,-,none,chrX,285271,285337,66
YJL082W,id001,five_prime_UTR,chrX:281069-281185,+,none,chrX,281069,281185,116
YJL083W,id001,five_prime_UTR,chrX:278337-278841,+,none,chrX,278337,278841,504
YJL084C,id001,five_prime_UTR,chrX:278002-278143,-,none,chrX,278002,278143,141
YJL085W,id001,five_prime_UTR,chrX:272755-272827,+,none,chrX,272755,272827,72
YJL087C,id001,five_prime_UTR,chrX:272485-272610,-,none,chrX,272485,272610,125
YJL088W,id001,five_prime_UTR,chrX:268777-268799,+,none,chrX,268777,268799,22
YJL090C,id001,five_prime_UTR,chrX:265051-265096,-,none,chrX,265051,265096,45
YJL091C,id003,five_prime_UTR,chrX:262552-262569,-,none,chrX,262552,262569,17
YJL092W,id001,five_prime_UTR,chrX:257239-257423,+,none,chrX,257239,257423,184
YJL094C,id002,five_prime_UTR,chrX:254442-254490,-,none,chrX,254442,254490,48
YJL096W,id001,five_prime_UTR,chrX:246144-246490,+,none,chrX,246144,246490,346
YJL097W,id001,five_prime_UTR,chrX:245490-245591,+,none,chrX,245490,245591,101
YJL098W,id001,five_prime_UTR,chrX:241374-242082,+,none,chrX,241374,242082,708
YJL100W,id001,five_prime_UTR,chrX:236920-237263,+,none,chrX,236920,237263,343
YJL101C,id002,five_prime_UTR,chrX:236356-236507,-,none,chrX,236356,236507,151
YJL102W,id001,five_prime_UTR,chrX:231259-231301,+,none,chrX,231259,231301,42
YJL103C,id002,five_prime_UTR,chrX:230881-231085,-,none,chrX,230881,231085,204
YJL104W,id001,five_prime_UTR,chrX:226920-227327,+,none,chrX,226920,227327,407
YJL106W,id001,five_prime_UTR,chrX:220604-221390,+,none,chrX,220604,221390,786
YJL108C,id001,five_prime_UTR,chrX:218856-219946,-,none,chrX,218856,219946,1090
YJL110C,id006,five_prime_UTR,chrX:211577-211675,-,none,chrX,211577,211675,98
YJL111W,id003,five_prime_UTR,chrX:207801-207877,+,none,chrX,207801,207877,76
YJL112W,id001,five_prime_UTR,chrX:205257-205305,+,none,chrX,205257,205305,48
YJL115W,id001,five_prime_UTR,chrX:195603-196287,+,none,chrX,195603,196287,684
YJL116C,id001,five_prime_UTR,chrX:194873-195090,-,none,chrX,194873,195090,217
YJL117W,id001,five_prime_UTR,chrX:192441-192531,+,none,chrX,192441,192531,90
YJL118W,id001,five_prime_UTR,chrX:191384-191639,+,none,chrX,191384,191639,255
YJL119C,id001,five_prime_UTR,chrX:191895-192343,-,none,chrX,191895,192343,448
YJL120W,id001,five_prime_UTR,chrX:190323-191022,+,none,chrX,190323,191022,699
YJL121C,id001,five_prime_UTR,chrX:191090-191546,-,none,chrX,191090,191546,456
YJL122W,id001,five_prime_UTR,chrX:189243-189716,+,none,chrX,189243,189716,473
YJL123C,id001,five_prime_UTR,chrX:189440-190308,-,none,chrX,189440,190308,868
YJL124C,id001,five_prime_UTR,chrX:187644-188277,-,none,chrX,187644,188277,633
YJL125C,id002,five_prime_UTR,chrX:186679-186731,-,none,chrX,186679,186731,52
YJL126W,id001,five_prime_UTR,chrX:183645-184501,+,none,chrX,183645,184501,856
YJL127C,id001,five_prime_UTR,chrX:184220-184301,-,none,chrX,184220,184301,81
YJL127C-B,id001,five_prime_UTR,chrX:181709-183844,-,none,chrX,181709,183844,2135
YJL128C,id002,five_prime_UTR,chrX:180103-180324,-,none,chrX,180103,180324,221
YJL131C,id001,five_prime_UTR,chrX:165348-165374,-,none,chrX,165348,165374,26
YJL132W,id001,five_prime_UTR,chrX:161892-161914,+,none,chrX,161892,161914,22
YJL133C-A,id001,five_prime_UTR,chrX:159847-160731,-,none,chrX,159847,160731,884
YJL133W,id001,five_prime_UTR,chrX:160375-160619,+,none,chrX,160375,160619,244
YJL134W,id001,five_prime_UTR,chrX:157918-158188,+,none,chrX,157918,158188,270
YJL136C,id001,five_prime_UTR,chrX:157273-157598,-,none,chrX,157273,157598,325
YJL137C,id001,five_prime_UTR,chrX:156127-156221,-,none,chrX,156127,156221,94
YJL138C,id002,five_prime_UTR,chrX:154691-154800,-,none,chrX,154691,154800,109
YJL139C,id001,five_prime_UTR,chrX:152999-153202,-,none,chrX,152999,153202,203
YJL140W,id003,five_prime_UTR,chrX:150836-150961,+,none,chrX,150836,150961,125
YJL141C,id001,five_prime_UTR,chrX:150390-150514,-,none,chrX,150390,150514,124
YJL142C,id001,five_prime_UTR,chrX:148211-150372,-,none,chrX,148211,150372,2161
YJL143W,id008,five_prime_UTR,chrX:147055-147101,+,none,chrX,147055,147101,46
YJL144W,id001,five_prime_UTR,chrX:145870-146359,+,none,chrX,145870,146359,489
YJL145W,id001,five_prime_UTR,chrX:145082-145160,+,none,chrX,145082,145160,78
YJL146W,id001,five_prime_UTR,chrX:143166-143292,+,none,chrX,143166,143292,126
YJL147C,id001,five_prime_UTR,chrX:142567-142799,-,none,chrX,142567,142799,232
YJL148W,id001,five_prime_UTR,chrX:140380-140437,+,none,chrX,140380,140437,57
YJL149W,id001,five_prime_UTR,chrX:137343-137379,+,none,chrX,137343,137379,36
YJL151C,id003,five_prime_UTR,chrX:136773-136806,-,none,chrX,136773,136806,33
YJL153C,id001,five_prime_UTR,chrX:135933-135937,-,none,chrX,135933,135937,4
YJL154C,id001,five_prime_UTR,chrX:133935-134003,-,none,chrX,133935,134003,68
YJL155C,id001,five_prime_UTR,chrX:130643-130818,-,none,chrX,130643,130818,175
YJL156C,id001,five_prime_UTR,chrX:128952-129037,-,none,chrX,128952,129037,85
YJL158C,id003,five_prime_UTR,chrX:122948-122999,-,none,chrX,122948,122999,51
YJL159W,id001,five_prime_UTR,chrX:119503-120449,+,none,chrX,119503,120449,946
YJL160C,id004,five_prime_UTR,chrX:118825-118858,-,none,chrX,118825,118858,33
YJL161W,id001,five_prime_UTR,chrX:116457-117245,+,none,chrX,116457,117245,788
YJL162C,id001,five_prime_UTR,chrX:115629-115713,-,none,chrX,115629,115713,84
YJL163C,id004,five_prime_UTR,chrX:113333-113413,-,none,chrX,113333,113413,80
YJL164C,id004,five_prime_UTR,chrX:111159-111403,-,none,chrX,111159,111403,244
YJL165C,id001,five_prime_UTR,chrX:109461-109626,-,none,chrX,109461,109626,165
YJL166W,id006,five_prime_UTR,chrX:106332-106434,+,none,chrX,106332,106434,102
YJL167W,id001,five_prime_UTR,chrX:104764-105014,+,none,chrX,104764,105014,250
YJL168C,id001,five_prime_UTR,chrX:104428-104537,-,none,chrX,104428,104537,109
YJL170C,id001,five_prime_UTR,chrX:101779-101887,-,none,chrX,101779,101887,108
YJL171C,id001,five_prime_UTR,chrX:100894-100926,-,none,chrX,100894,100926,32
YJL172W,id001,five_prime_UTR,chrX:97698-97737,+,none,chrX,97698,97737,39
YJL173C,id002,five_prime_UTR,chrX:96529-96542,-,none,chrX,96529,96542,13
YJL174W,id001,five_prime_UTR,chrX:94774-95092,+,none,chrX,94774,95092,318
YJL175W,id001,five_prime_UTR,chrX:91760-94049,+,none,chrX,91760,94049,2289
YJL176C,id003,five_prime_UTR,chrX:94530-94593,-,none,chrX,94530,94593,63
YJL177W,id001,five_prime_UTR,chrX:90677-90786,+,none,chrX,90677,90786,109
YJL178C,id003,five_prime_UTR,chrX:90097-90142,-,none,chrX,90097,90142,45
YJL179W,id001,five_prime_UTR,chrX:87792-88787,+,none,chrX,87792,88787,995
YJL180C,id001,five_prime_UTR,chrX:88560-88632,-,none,chrX,88560,88632,72
YJL181W,id001,five_prime_UTR,chrX:85432-85660,+,none,chrX,85432,85660,228
YJL183W,id001,five_prime_UTR,chrX:83790-84068,+,none,chrX,83790,84068,278
YJL184W,id003,five_prime_UTR,chrX:83210-83448,+,none,chrX,83210,83448,238
YJL185C,id001,five_prime_UTR,chrX:82976-83216,-,none,chrX,82976,83216,240
YJL186W,id001,five_prime_UTR,chrX:79730-80155,+,none,chrX,79730,80155,425
YJL187C,id001,five_prime_UTR,chrX:79262-79355,-,none,chrX,79262,79355,93
YJL189W,id001,five_prime_UTR,chrX:75770-75933,+,none,chrX,75770,75933,163
YJL190C,id003,five_prime_UTR,chrX:75302-75402,-,none,chrX,75302,75402,100
YJL191W,id005,five_prime_UTR,chrX:73736-73787,+,none,chrX,73736,73787,51
YJL192C,id001,five_prime_UTR,chrX:73414-73453,-,none,chrX,73414,73453,39
YJL193W,id001,five_prime_UTR,chrX:71080-71366,+,none,chrX,71080,71366,286
YJL194W,id001,five_prime_UTR,chrX:69300-69338,+,none,chrX,69300,69338,38
YJL196C,id003,five_prime_UTR,chrX:68782-68991,-,none,chrX,68782,68991,209
YJL197W,id001,five_prime_UTR,chrX:63766-63805,+,none,chrX,63766,63805,39
YJL198W,id002,five_prime_UTR,chrX:60794-60844,+,none,chrX,60794,60844,50
YJL199C,id002,five_prime_UTR,chrX:60182-60559,-,none,chrX,60182,60559,377
YJL200C,id001,five_prime_UTR,chrX:58813-58939,-,none,chrX,58813,58939,126
YJL201W,id001,five_prime_UTR,chrX:54294-54379,+,none,chrX,54294,54379,85
YJL203W,id001,five_prime_UTR,chrX:53095-53341,+,none,chrX,53095,53341,246
YJL205C,id001,five_prime_UTR,chrX:50443-51336,-,none,chrX,50443,51336,893
YJL208C,id006,five_prime_UTR,chrX:41183-41251,-,none,chrX,41183,41251,68
YJL209W,id001,five_prime_UTR,chrX:37939-38005,+,none,chrX,37939,38005,66
YJL210W,id005,five_prime_UTR,chrX:36690-36919,+,none,chrX,36690,36919,229
YJL211C,id001,five_prime_UTR,chrX:37200-37462,-,none,chrX,37200,37462,262
YJL212C,id001,five_prime_UTR,chrX:36249-36319,-,none,chrX,36249,36319,70
YJL213W,id002,five_prime_UTR,chrX:31815-32163,+,none,chrX,31815,32163,348
YJL215C,id001,five_prime_UTR,chrX:26771-28358,-,none,chrX,26771,28358,1587
YJL217W,id001,five_prime_UTR,chrX:22951-23133,+,none,chrX,22951,23133,182
YJL218W,id001,five_prime_UTR,chrX:21850-21973,+,none,chrX,21850,21973,123
YJR001W,id001,five_prime_UTR,chrX:436537-436802,+,none,chrX,436537,436802,265
YJR002W,id001,five_prime_UTR,chrX:438835-438865,+,none,chrX,438835,438865,30
YJR003C,id001,five_prime_UTR,chrX:442553-442575,-,none,chrX,442553,442575,22
YJR004C,id001,five_prime_UTR,chrX:444861-445678,-,none,chrX,444861,445678,817
YJR005C-A,id001,five_prime_UTR,chrX:448758-448781,-,none,chrX,448758,448781,23
YJR005W,id001,five_prime_UTR,chrX:445866-445923,+,none,chrX,445866,445923,57
YJR006W,id001,five_prime_UTR,chrX:449190-449202,+,none,chrX,449190,449202,12
YJR007W,id002,five_prime_UTR,chrX:450882-451020,+,none,chrX,450882,451020,138
YJR008W,id001,five_prime_UTR,chrX:452269-452430,+,none,chrX,452269,452430,161
YJR009C,id001,five_prime_UTR,chrX:454681-454953,-,none,chrX,454681,454953,272
YJR010C-A,id001,five_prime_UTR,chrX:458361-458592,-,none,chrX,458361,458592,231
YJR010W,id001,five_prime_UTR,chrX:456142-456239,+,none,chrX,456142,456239,97
YJR011C,id002,five_prime_UTR,chrX:459426-459654,-,none,chrX,459426,459654,228
YJR013W,id001,five_prime_UTR,chrX:459765-460382,+,none,chrX,459765,460382,617
YJR014W,id002,five_prime_UTR,chrX:461350-461829,+,none,chrX,461350,461829,479
YJR015W,id001,five_prime_UTR,chrX:462541-462721,+,none,chrX,462541,462721,180
YJR016C,id001,five_prime_UTR,chrX:466208-466272,-,none,chrX,466208,466272,64
YJR017C,id002,five_prime_UTR,chrX:467033-467108,-,none,chrX,467033,467108,75
YJR018W,id001,five_prime_UTR,chrX:466488-466786,+,none,chrX,466488,466786,298
YJR019C,id005,five_prime_UTR,chrX:468281-468316,-,none,chrX,468281,468316,35
YJR020W,id001,five_prime_UTR,chrX:467255-468001,+,none,chrX,467255,468001,746
YJR021C,id005,five_prime_UTR,chrX:469579-469644,-,none,chrX,469579,469644,65
