gene_name,gene_id,feature_type,range,strand,repeat_mask,chromosome,start,end,feature_length
YJL077W-A,id003,three_prime_UTR,chrX:294885-295059,+,none,chrX,294885,295059,174
YJL077W-B,id004,three_prime_UTR,chrX:294145-294320,+,none,chrX,294145,294320,175
YJL078C,id004,three_prime_UTR,chrX:290970-291336,-,none,chrX,290970,291336,366
YJL079C,id001,three_prime_UTR,chrX:289691-289875,-,none,chrX,289691,289875,184
YJL080C,id001,three_prime_UTR,chrX:285428-285558,-,none,chrX,285428,285558,130
YJL081C,id001,three_prime_UTR,chrX:283397-283802,-,none,chrX,283397,283802,405
YJL082W,id001,three_prime_UTR,chrX:283380-283598,+,none,chrX,283380,283598,218
YJL083W,id001,three_prime_UTR,chrX:280655-281109,+,none,chrX,280655,281109,454
YJL084C,id001,three_prime_UTR,chrX:274703-274862,-,none,chrX,274703,274862,159
YJL085W,id001,three_prime_UTR,chrX:274698-274812,+,none,chrX,274698,274812,114
YJL087C,id001,three_prime_UTR,chrX:269795-270002,-,none,chrX,269795,270002,207
YJL088W,id001,three_prime_UTR,chrX:269815-270047,+,none,chrX,269815,270047,232
YJL090C,id001,three_prime_UTR,chrX:262674-262757,-,none,chrX,262674,262757,83
YJL091C,id001,three_prime_UTR,chrX:260533-261080,-,none,chrX,260533,261080,547
YJL092W,id001,three_prime_UTR,chrX:260947-261110,+,none,chrX,260947,261110,163
YJL094C,id001,three_prime_UTR,chrX:251658-251821,-,none,chrX,251658,251821,163
YJL096W,id004,three_prime_UTR,chrX:246975-247066,+,none,chrX,246975,247066,91
YJL097W,id001,three_prime_UTR,chrX:246244-246339,+,none,chrX,246244,246339,95
YJL098W,id001,three_prime_UTR,chrX:245258-245316,+,none,chrX,245258,245316,58
YJL100W,id001,three_prime_UTR,chrX:239086-239192,+,none,chrX,239086,239192,106
YJL101C,id001,three_prime_UTR,chrX:234002-234320,-,none,chrX,234002,234320,318
YJL102W,id001,three_prime_UTR,chrX:233760-233884,+,none,chrX,233760,233884,124
YJL103C,id001,three_prime_UTR,chrX:228831-229025,-,none,chrX,228831,229025,194
YJL104W,id001,three_prime_UTR,chrX:227776-227938,+,none,chrX,227776,227938,162
YJL106W,id003,three_prime_UTR,chrX:223327-223515,+,none,chrX,223327,223515,188
YJL108C,id002,three_prime_UTR,chrX:217474-217705,-,none,chrX,217474,217705,231
YJL110C,id001,three_prime_UTR,chrX:209719-209922,-,none,chrX,209719,209922,203
YJL111W,id001,three_prime_UTR,chrX:209529-209896,+,none,chrX,209529,209896,367
YJL112W,id001,three_prime_UTR,chrX:207449-207600,+,none,chrX,207449,207600,151
YJL115W,id002,three_prime_UTR,chrX:197126-197228,+,none,chrX,197126,197228,102
YJL116C,id001,three_prime_UTR,chrX:193495-193860,-,none,chrX,193495,193860,365
YJL117W,id001,three_prime_UTR,chrX:193466-193808,+,none,chrX,193466,193808,342
YJL118W,id001,three_prime_UTR,chrX:192298-192469,+,none,chrX,192298,192469,171
YJL119C,id003,three_prime_UTR,chrX:191150-191572,-,none,chrX,191150,191572,422
YJL120W,id001,three_prime_UTR,chrX:191345-191698,+,none,chrX,191345,191698,353
YJL121C,id001,three_prime_UTR,chrX:190308-190374,-,none,chrX,190308,190374,66
YJL122W,id006,three_prime_UTR,chrX:190243-190398,+,none,chrX,190243,190398,155
YJL123C,id001,three_prime_UTR,chrX:187830-188004,-,none,chrX,187830,188004,174
YJL124C,id002,three_prime_UTR,chrX:186813-187126,-,none,chrX,186813,187126,313
YJL125C,id001,three_prime_UTR,chrX:185394-185528,-,none,chrX,185394,185528,134
YJL126W,id003,three_prime_UTR,chrX:185424-185567,+,none,chrX,185424,185567,143
YJL127C,id001,three_prime_UTR,chrX:181823-182298,-,none,chrX,181823,182298,475
YJL127C-B,id004,three_prime_UTR,chrX:181275-181551,-,none,chrX,181275,181551,276
YJL128C,id001,three_prime_UTR,chrX:177866-178097,-,none,chrX,177866,178097,231
YJL131C,id001,three_prime_UTR,chrX:163884-164278,-,none,chrX,163884,164278,394
YJL132W,id001,three_prime_UTR,chrX:164166-164317,+,none,chrX,164166,164317,151
YJL133C-A,id003,three_prime_UTR,chrX:159410-159623,-,none,chrX,159410,159623,213
YJL133W,id002,three_prime_UTR,chrX:161563-161732,+,none,chrX,161563,161732,169
YJL134W,id004,three_prime_UTR,chrX:159417-159624,+,none,chrX,159417,159624,207
YJL136C,id002,three_prime_UTR,chrX:156179-156550,-,none,chrX,156179,156550,371
YJL137C,id001,three_prime_UTR,chrX:154673-154985,-,none,chrX,154673,154985,312
YJL138C,id001,three_prime_UTR,chrX:153246-153504,-,none,chrX,153246,153504,258
YJL139C,id001,three_prime_UTR,chrX:150871-151713,-,none,chrX,150871,151713,842
YJL140W,id001,three_prime_UTR,chrX:151626-151796,+,none,chrX,151626,151796,170
YJL141C,id001,three_prime_UTR,chrX:147861-147967,-,none,chrX,147861,147967,106
YJL142C,id001,three_prime_UTR,chrX:147810-147819,-,none,chrX,147810,147819,9
YJL143W,id001,three_prime_UTR,chrX:147577-149372,+,none,chrX,147577,149372,1795
YJL144W,id003,three_prime_UTR,chrX:146673-146905,+,none,chrX,146673,146905,232
YJL145W,id002,three_prime_UTR,chrX:146044-146157,+,none,chrX,146044,146157,113
YJL146W,id001,three_prime_UTR,chrX:144701-144940,+,none,chrX,144701,144940,239
YJL147C,id008,three_prime_UTR,chrX:141189-141419,-,none,chrX,141189,141419,230
YJL148W,id001,three_prime_UTR,chrX:141138-142094,+,none,chrX,141138,142094,956
YJL149W,id001,three_prime_UTR,chrX:139370-139434,+,none,chrX,139370,139434,64
YJL151C,id001,three_prime_UTR,chrX:135911-136372,-,none,chrX,135911,136372,461
YJL153C,id001,three_prime_UTR,chrX:134193-134332,-,none,chrX,134193,134332,139
YJL154C,id001,three_prime_UTR,chrX:131024-131101,-,none,chrX,131024,131101,77
YJL155C,id001,three_prime_UTR,chrX:129091-129285,-,none,chrX,129091,129285,194
YJL156C,id001,three_prime_UTR,chrX:126427-126853,-,none,chrX,126427,126853,426
YJL158C,id001,three_prime_UTR,chrX:121864-122265,-,none,chrX,121864,122265,401
YJL159W,id003,three_prime_UTR,chrX:121690-121998,+,none,chrX,121690,121998,308
YJL160C,id001,three_prime_UTR,chrX:117806-117962,-,none,chrX,117806,117962,156
YJL161W,id001,three_prime_UTR,chrX:117787-117947,+,none,chrX,117787,117947,160
YJL162C,id001,three_prime_UTR,chrX:113767-113878,-,none,chrX,113767,113878,111
YJL163C,id001,three_prime_UTR,chrX:111550-111666,-,none,chrX,111550,111666,116
YJL164C,id001,three_prime_UTR,chrX:109539-109966,-,none,chrX,109539,109966,427
YJL165C,id001,three_prime_UTR,chrX:106881-106894,-,none,chrX,106881,106894,13
YJL166W,id001,three_prime_UTR,chrX:106718-107051,+,none,chrX,106718,107051,333
YJL167W,id004,three_prime_UTR,chrX:106072-106201,+,none,chrX,106072,106201,129
YJL168C,id002,three_prime_UTR,chrX:101975-102227,-,none,chrX,101975,102227,252
YJL170C,id001,three_prime_UTR,chrX:101123-101150,-,none,chrX,101123,101150,27
YJL171C,id001,three_prime_UTR,chrX:99315-99704,-,none,chrX,99315,99704,389
YJL172W,id001,three_prime_UTR,chrX:99467-99631,+,none,chrX,99467,99631,164
YJL173C,id001,three_prime_UTR,chrX:95965-96161,-,none,chrX,95965,96161,196
YJL174W,id004,three_prime_UTR,chrX:95922-96221,+,none,chrX,95922,96221,299
YJL175W,id002,three_prime_UTR,chrX:94561-94976,+,none,chrX,94561,94976,415
YJL176C,id001,three_prime_UTR,chrX:91818-92053,-,none,chrX,91818,92053,235
YJL177W,id002,three_prime_UTR,chrX:91657-91915,+,none,chrX,91657,91915,258
YJL178C,id001,three_prime_UTR,chrX:89110-89282,-,none,chrX,89110,89282,172
YJL179W,id004,three_prime_UTR,chrX:89116-89334,+,none,chrX,89116,89334,218
YJL180C,id002,three_prime_UTR,chrX:87481-87583,-,none,chrX,87481,87583,102
YJL181W,id001,three_prime_UTR,chrX:87495-88766,+,none,chrX,87495,88766,1271
YJL183W,id007,three_prime_UTR,chrX:85336-85471,+,none,chrX,85336,85471,135
YJL184W,id001,three_prime_UTR,chrX:83819-84237,+,none,chrX,83819,84237,418
YJL185C,id001,three_prime_UTR,chrX:81903-82095,-,none,chrX,81903,82095,192
YJL186W,id003,three_prime_UTR,chrX:81915-82141,+,none,chrX,81915,82141,226
YJL187C,id001,three_prime_UTR,chrX:76700-76803,-,none,chrX,76700,76803,103
YJL189W,id004,three_prime_UTR,chrX:76474-76613,+,none,chrX,76474,76613,139
YJL190C,id001,three_prime_UTR,chrX:74632-74910,-,none,chrX,74632,74910,278
YJL191W,id001,three_prime_UTR,chrX:74611-74936,+,none,chrX,74611,74936,325
YJL192C,id001,three_prime_UTR,chrX:72549-72710,-,none,chrX,72549,72710,161
YJL193W,id003,three_prime_UTR,chrX:72574-72727,+,none,chrX,72574,72727,153
YJL194W,id002,three_prime_UTR,chrX:70879-71016,+,none,chrX,70879,71016,137
YJL196C,id001,three_prime_UTR,chrX:67715-67850,-,none,chrX,67715,67850,135
YJL197W,id001,three_prime_UTR,chrX:67569-67628,+,none,chrX,67569,67628,59
YJL198W,id001,three_prime_UTR,chrX:63489-63655,+,none,chrX,63489,63655,166
YJL199C,id001,three_prime_UTR,chrX:59597-59856,-,none,chrX,59597,59856,259
YJL200C,id001,three_prime_UTR,chrX:56291-56444,-,none,chrX,56291,56444,153
YJL201W,id001,three_prime_UTR,chrX:56178-56359,+,none,chrX,56178,56359,181
YJL203W,id001,three_prime_UTR,chrX:54183-54465,+,none,chrX,54183,54465,282
YJL205C,id002,three_prime_UTR,chrX:50023-50139,-,none,chrX,50023,50139,116
YJL208C,id001,three_prime_UTR,chrX:39495-40194,-,none,chrX,39495,40194,699
YJL209W,id001,three_prime_UTR,chrX:39969-40067,+,none,chrX,39969,40067,98
YJL210W,id001,three_prime_UTR,chrX:37734-38154,+,none,chrX,37734,38154,420
YJL211C,id002,three_prime_UTR,chrX:36237-36757,-,none,chrX,36237,36757,520
YJL212C,id001,three_prime_UTR,chrX:33610-33850,-,none,chrX,33610,33850,240
YJL213W,id001,three_prime_UTR,chrX:33158-33496,+,none,chrX,33158,33496,338
YJL215C,id001,three_prime_UTR,chrX:26074-26412,-,none,chrX,26074,26412,338
YJL217W,id004,three_prime_UTR,chrX:23729-23911,+,none,chrX,23729,23911,182
YJL218W,id001,three_prime_UTR,chrX:22563-22716,+,none,chrX,22563,22716,153
YJR001W,id002,three_prime_UTR,chrX:438610-438741,+,none,chrX,438610,438741,131
YJR002W,id001,three_prime_UTR,chrX:440646-441305,+,none,chrX,440646,441305,659
YJR003C,id001,three_prime_UTR,chrX:440839-440994,-,none,chrX,440839,440994,155
YJR004C,id001,three_prime_UTR,chrX:442766-442909,-,none,chrX,442766,442909,143
YJR005C-A,id001,three_prime_UTR,chrX:448166-448477,-,none,chrX,448166,448477,311
YJR005W,id001,three_prime_UTR,chrX:448025-448321,+,none,chrX,448025,448321,296
YJR006W,id001,three_prime_UTR,chrX:450665-450897,+,none,chrX,450665,450897,232
YJR007W,id001,three_prime_UTR,chrX:451934-452174,+,none,chrX,451934,452174,240
YJR008W,id001,three_prime_UTR,chrX:453446-453665,+,none,chrX,453446,453665,219
YJR009C,id001,three_prime_UTR,chrX:453545-453683,-,none,chrX,453545,453683,138
YJR010C-A,id001,three_prime_UTR,chrX:454730-458077,-,none,chrX,454730,458077,3347
YJR010W,id004,three_prime_UTR,chrX:457774-457903,+,none,chrX,457774,457903,129
YJR011C,id001,three_prime_UTR,chrX:458343-458641,-,none,chrX,458343,458641,298
YJR013W,id001,three_prime_UTR,chrX:461593-461687,+,none,chrX,461593,461687,94
YJR014W,id001,three_prime_UTR,chrX:462425-462775,+,none,chrX,462425,462775,350
YJR015W,id002,three_prime_UTR,chrX:464253-464401,+,none,chrX,464253,464401,148
YJR016C,id002,three_prime_UTR,chrX:464265-464451,-,none,chrX,464265,464451,186
YJR017C,id001,three_prime_UTR,chrX:466209-466521,-,none,chrX,466209,466521,312
YJR018W,id003,three_prime_UTR,chrX:467148-467218,+,none,chrX,467148,467218,70
YJR019C,id001,three_prime_UTR,chrX:467132-467232,-,none,chrX,467132,467232,100
YJR020W,id001,three_prime_UTR,chrX:468333-468556,+,none,chrX,468333,468556,223
YJR021C,id001,three_prime_UTR,chrX:468414-468555,-,none,chrX,468414,468555,141
YJR024C,id001,three_prime_UTR,chrX:470153-470230,-,none,chrX,470153,470230,77
YJR025C,id001,three_prime_UTR,chrX:470986-471138,-,none,chrX,470986,471138,152
YJR031C,id001,three_prime_UTR,chrX:486453-486586,-,none,chrX,486453,486586,133
YJR032W,id001,three_prime_UTR,chrX:492262-492491,+,none,chrX,492262,492491,229
YJR034W,id001,three_prime_UTR,chrX:497009-497257,+,none,chrX,497009,497257,248
YJR040W,id001,three_prime_UTR,chrX:510085-510157,+,none,chrX,510085,510157,72
YJR041C,id001,three_prime_UTR,chrX:510040-510239,-,none,chrX,510040,510239,199
YJR042W,id002,three_prime_UTR,chrX:516289-516469,+,none,chrX,516289,516469,180
YJR043C,id001,three_prime_UTR,chrX:516276-516461,-,none,chrX,516276,516461,185
YJR044C,id001,three_prime_UTR,chrX:518586-518763,-,none,chrX,518586,518763,177
YJR045C,id001,three_prime_UTR,chrX:519370-519638,-,none,chrX,519370,519638,268
YJR046W,id001,three_prime_UTR,chrX:523862-523904,+,none,chrX,523862,523904,42
YJR047C,id004,three_prime_UTR,chrX:524797-524908,-,none,chrX,524797,524908,111
YJR048W,id003,three_prime_UTR,chrX:526664-526986,+,none,chrX,526664,526986,322
YJR049C,id001,three_prime_UTR,chrX:526265-526884,-,none,chrX,526265,526884,619
YJR050W,id004,three_prime_UTR,chrX:529404-529702,+,none,chrX,529404,529702,298
YJR051W,id001,three_prime_UTR,chrX:531366-531522,+,none,chrX,531366,531522,156
YJR052W,id003,three_prime_UTR,chrX:533759-533825,+,none,chrX,533759,533825,66
YJR054W,id001,three_prime_UTR,chrX:537549-537667,+,none,chrX,537549,537667,118
YJR055W,id008,three_prime_UTR,chrX:539266-539704,+,none,chrX,539266,539704,438
YJR056C,id001,three_prime_UTR,chrX:541622-541792,-,none,chrX,541622,541792,170
YJR057W,id002,three_prime_UTR,chrX:544712-544867,+,none,chrX,544712,544867,155
YJR058C,id001,three_prime_UTR,chrX:544541-544732,-,none,chrX,544541,544732,191
YJR059W,id001,three_prime_UTR,chrX:548243-548371,+,none,chrX,548243,548371,128
YJR060W,id001,three_prime_UTR,chrX:549814-550592,+,none,chrX,549814,550592,778
YJR062C,id001,three_prime_UTR,chrX:551915-553476,-,none,chrX,551915,553476,1561
YJR063W,id002,three_prime_UTR,chrX:555572-555797,+,none,chrX,555572,555797,225
YJR064W,id004,three_prime_UTR,chrX:557602-557750,+,none,chrX,557602,557750,148
YJR065C,id001,three_prime_UTR,chrX:557510-557809,-,none,chrX,557510,557809,299
YJR067C,id001,three_prime_UTR,chrX:566054-567019,-,none,chrX,566054,567019,965
YJR068W,id001,three_prime_UTR,chrX:568704-568825,+,none,chrX,568704,568825,121
YJR069C,id001,three_prime_UTR,chrX:568589-568806,-,none,chrX,568589,568806,217
YJR070C,id001,three_prime_UTR,chrX:569477-569621,-,none,chrX,569477,569621,144
YJR072C,id001,three_prime_UTR,chrX:570611-570967,-,none,chrX,570611,570967,356
YJR073C,id001,three_prime_UTR,chrX:572261-572315,-,none,chrX,572261,572315,54
YJR074W,id001,three_prime_UTR,chrX:573751-573884,+,none,chrX,573751,573884,133
YJR075W,id001,three_prime_UTR,chrX:575171-575444,+,none,chrX,575171,575444,273
YJR076C,id001,three_prime_UTR,chrX:575220-575354,-,none,chrX,575220,575354,134
YJR077C,id005,three_prime_UTR,chrX:577042-577255,-,none,chrX,577042,577255,213
YJR080C,id001,three_prime_UTR,chrX:580207-580432,-,none,chrX,580207,580432,225
YJR082C,id002,three_prime_UTR,chrX:581692-581914,-,none,chrX,581692,581914,222
YJR083C,id001,three_prime_UTR,chrX:582303-582608,-,none,chrX,582303,582608,305
YJR084W,id001,three_prime_UTR,chrX:585004-585170,+,none,chrX,585004,585170,166
YJR085C,id001,three_prime_UTR,chrX:584946-585120,-,none,chrX,584946,585120,174
YJR086W,id001,three_prime_UTR,chrX:586400-586452,+,none,chrX,586400,586452,52
YJR088C,id002,three_prime_UTR,chrX:586070-586495,-,none,chrX,586070,586495,425
YJR091C,id001,three_prime_UTR,chrX:594778-595061,-,none,chrX,594778,595061,283
YJR093C,id001,three_prime_UTR,chrX:602251-603220,-,none,chrX,602251,603220,969
YJR094C,id001,three_prime_UTR,chrX:604397-604569,-,none,chrX,604397,604569,172
YJR094W-A,id001,three_prime_UTR,chrX:608858-609104,+,none,chrX,608858,609104,246
YJR095W,id001,three_prime_UTR,chrX:610741-610934,+,none,chrX,610741,610934,193
YJR096W,id001,three_prime_UTR,chrX:612043-612131,+,none,chrX,612043,612131,88
YJR097W,id002,three_prime_UTR,chrX:612931-613167,+,none,chrX,612931,613167,236
YJR098C,id001,three_prime_UTR,chrX:613059-613186,-,none,chrX,613059,613186,127
YJR099W,id001,three_prime_UTR,chrX:616286-617739,+,none,chrX,616286,617739,1453
YJR100C,id001,three_prime_UTR,chrX:616279-616351,-,none,chrX,616279,616351,72
YJR101W,id003,three_prime_UTR,chrX:619034-619195,+,none,chrX,619034,619195,161
YJR102C,id001,three_prime_UTR,chrX:618972-619157,-,none,chrX,618972,619157,185
YJR103W,id004,three_prime_UTR,chrX:622490-622568,+,none,chrX,622490,622568,78
YJR104C,id001,three_prime_UTR,chrX:620643-622550,-,none,chrX,620643,622550,1907
YJR105W,id002,three_prime_UTR,chrX:624603-624649,+,none,chrX,624603,624649,46
YJR106W,id001,three_prime_UTR,chrX:627015-627165,+,none,chrX,627015,627165,150
YJR107W,id006,three_prime_UTR,chrX:628326-628436,+,none,chrX,628326,628436,110
YJR109C,id001,three_prime_UTR,chrX:629482-629585,-,none,chrX,629482,629585,103
YJR110W,id001,three_prime_UTR,chrX:635681-635858,+,none,chrX,635681,635858,177
YJR111C,id001,three_prime_UTR,chrX:635738-635855,-,none,chrX,635738,635855,117
YJR112W,id002,three_prime_UTR,chrX:637635-637788,+,none,chrX,637635,637788,153
YJR112W-A,id001,three_prime_UTR,chrX:638168-638401,+,none,chrX,638168,638401,233
YJR113C,id001,three_prime_UTR,chrX:638113-638232,-,none,chrX,638113,638232,119
YJR115W,id002,three_prime_UTR,chrX:640451-640749,+,none,chrX,640451,640749,298
YJR116W,id001,three_prime_UTR,chrX:641664-641856,+,none,chrX,641664,641856,192
YJR117W,id001,three_prime_UTR,chrX:643368-643534,+,none,chrX,643368,643534,166
YJR118C,id002,three_prime_UTR,chrX:643304-643490,-,none,chrX,643304,643490,186
YJR119C,id003,three_prime_UTR,chrX:644223-644304,-,none,chrX,644223,644304,81
YJR121W,id002,three_prime_UTR,chrX:649142-649513,+,none,chrX,649142,649513,371
YJR122W,id001,three_prime_UTR,chrX:651269-652035,+,none,chrX,651269,652035,766
YJR123W,id002,three_prime_UTR,chrX:652578-652777,+,none,chrX,652578,652777,199
YJR124C,id001,three_prime_UTR,chrX:652697-652892,-,none,chrX,652697,652892,195
YJR125C,id001,three_prime_UTR,chrX:654335-654737,-,none,chrX,654335,654737,402
YJR129C,id001,three_prime_UTR,chrX:663680-664000,-,none,chrX,663680,664000,320
YJR130C,id002,three_prime_UTR,chrX:665049-665218,-,none,chrX,665049,665218,169
YJR131W,id001,three_prime_UTR,chrX:669293-671262,+,none,chrX,669293,671262,1969
YJR132W,id001,three_prime_UTR,chrX:672668-672843,+,none,chrX,672668,672843,175
YJR133W,id002,three_prime_UTR,chrX:673620-673726,+,none,chrX,673620,673726,106
YJR134C,id001,three_prime_UTR,chrX:673615-673729,-,none,chrX,673615,673729,114
YJR135C,id001,three_prime_UTR,chrX:674631-676059,-,none,chrX,674631,676059,1428
YJR135W-A,id001,three_prime_UTR,chrX:677234-677639,+,none,chrX,677234,677639,405
YJR136C,id001,three_prime_UTR,chrX:677352-677441,-,none,chrX,677352,677441,89
YJR139C,id005,three_prime_UTR,chrX:689310-689445,-,none,chrX,689310,689445,135
YJR141W,id001,three_prime_UTR,chrX:696949-697171,+,none,chrX,696949,697171,222
YJR142W,id003,three_prime_UTR,chrX:698169-698363,+,none,chrX,698169,698363,194
YJR143C,id001,three_prime_UTR,chrX:698168-698326,-,none,chrX,698168,698326,158
YJR144W,id001,three_prime_UTR,chrX:701691-701957,+,none,chrX,701691,701957,266
YJR145C,id003,three_prime_UTR,chrX:701849-702027,-,none,chrX,701849,702027,178
YJR147W,id003,three_prime_UTR,chrX:705272-705719,+,none,chrX,705272,705719,447
YJR148W,id002,three_prime_UTR,chrX:706874-707187,+,none,chrX,706874,707187,313
YJR149W,id001,three_prime_UTR,chrX:708374-708594,+,none,chrX,708374,708594,220
YJR150C,id001,three_prime_UTR,chrX:708704-708811,-,none,chrX,708704,708811,107
YJR152W,id003,three_prime_UTR,chrX:721297-721391,+,none,chrX,721297,721391,94
YJR153W,id001,three_prime_UTR,chrX:723900-724778,+,none,chrX,723900,724778,878
YJR155W,id001,three_prime_UTR,chrX:728271-728332,+,none,chrX,728271,728332,61
YKL001C,id001,three_prime_UTR,chrXI:438668-438777,-,none,chrXI,438668,438777,109
YKL002W,id001,three_prime_UTR,chrXI:438544-438636,+,none,chrXI,438544,438636,92
YKL003C,id001,three_prime_UTR,chrXI:436964-437097,-,none,chrXI,436964,437097,133
YKL004W,id003,three_prime_UTR,chrXI:436785-436965,+,none,chrXI,436785,436965,180
YKL005C,id001,three_prime_UTR,chrXI:432920-433093,-,none,chrXI,432920,433093,173
YKL006C-A,id004,three_prime_UTR,chrXI:430129-430198,-,none,chrXI,430129,430198,69
YKL006W,id001,three_prime_UTR,chrXI:432720-432834,+,none,chrXI,432720,432834,114
YKL007W,id001,three_prime_UTR,chrXI:430108-430722,+,none,chrXI,430108,430722,614
YKL008C,id001,three_prime_UTR,chrXI:426961-427295,-,none,chrXI,426961,427295,334
YKL009W,id002,three_prime_UTR,chrXI:426952-427084,+,none,chrXI,426952,427084,132
YKL010C,id001,three_prime_UTR,chrXI:421365-421424,-,none,chrXI,421365,421424,59
YKL011C,id001,three_prime_UTR,chrXI:420064-420155,-,none,chrXI,420064,420155,91
YKL012W,id001,three_prime_UTR,chrXI:420061-420332,+,none,chrXI,420061,420332,271
YKL013C,id002,three_prime_UTR,chrXI:417223-417508,-,none,chrXI,417223,417508,285
YKL015W,id001,three_prime_UTR,chrXI:411483-411585,+,none,chrXI,411483,411585,102
YKL016C,id001,three_prime_UTR,chrXI:407244-407465,-,none,chrXI,407244,407465,221
YKL017C,id001,three_prime_UTR,chrXI:403919-405190,-,none,chrXI,403919,405190,1271
YKL018C-A,id001,three_prime_UTR,chrXI:403010-403580,-,none,chrXI,403010,403580,570
YKL018W,id001,three_prime_UTR,chrXI:405091-405251,+,none,chrXI,405091,405251,160
YKL019W,id002,three_prime_UTR,chrXI:403518-403594,+,none,chrXI,403518,403594,76
